file_path,source_folder,expected_label,predicted_label,predicted_label_ko,is_correct,confidence,confidence_level,classification_margin,is_borderline,second_candidate,second_score,error_code,message,ratio_face_height_px,ratio_face_width_px,ratio_face_length_width_ratio,ratio_forehead_width_px,ratio_cheekbone_width_px,ratio_jaw_width_px,ratio_forehead_to_cheekbone_ratio,ratio_jaw_to_cheekbone_ratio,ratio_jaw_angle_width_px,ratio_jaw_angle_width_to_cheekbone_ratio,ratio_chin_to_jaw_depth_px,ratio_chin_to_jaw_depth_to_face_height_ratio,ratio_lower_face_height_px,ratio_lower_face_height_to_face_height_ratio,ratio_eye_outer_width_px,ratio_eye_inner_distance_px,ratio_eye_outer_width_to_face_width_ratio,ratio_eye_inner_distance_to_face_width_ratio,ratio_lower_jaw_width_px,ratio_lower_jaw_width_to_cheekbone_ratio,ratio_jaw_taper_ratio,ratio_forehead_to_jaw_ratio,ratio_forehead_to_lower_jaw_ratio,ratio_jaw_to_face_width_ratio,ratio_lower_jaw_to_face_width_ratio,ratio_chin_sharpness_ratio,ratio_nose_length_px,ratio_nose_length_to_face_height_ratio,ratio_mouth_width_px,ratio_mouth_height_px,ratio_mouth_width_to_face_width_ratio,ratio_nose_center_offset_x_px,ratio_midface_height_ratio,ratio_philtrum_to_chin_ratio,ratio_temple_to_cheekbone_ratio,ratio_gonial_angle_proxy,ratio_jawline_curvature_index,ratio_cheekbone_peak_y_ratio,ratio_jaw_slope_angle,ratio_intercanthal_to_face_width,ratio_facial_asymmetry_index,score_round,score_oval,score_long,score_square,score_heart,quality_quality_score,quality_quality_status,quality_is_acceptable,quality_frontal_score,quality_eye_level_score,quality_face_center_offset_x_ratio,quality_eye_level_diff_to_face_width_ratio
sampleimg/Square/square (304).jpg,Square,square,long,긴형,False,0.7268,high,0.6241,False,oval,0.1027,,,117.52,94.43,1.2445,68.36,94.43,77.32,0.7239,0.8188,77.32,0.8188,28.5,0.2425,50.0,0.4255,60.3,24.02,0.6386,0.2544,55.15,0.584,0.7132,0.8841,1.2396,0.8188,0.584,0.5168,33.06,0.2813,40.05,8.06,0.4241,4.0,0.3074,0.2103,0.8514,137.87,0.1458,0.3489,139.9,0.2544,0.1271,0.0059,0.1027,0.7268,0.0742,0.0903,0.4705,warning,True,0.6467,0.2063,0.0424,0.0635
sampleimg/Square/square (56).jpg,Square,square,square,사각형,True,0.5877,high,0.2888,False,round,0.2989,,,551.52,488.26,1.1296,357.27,488.26,388.13,0.7317,0.7949,388.13,0.7949,111.0,0.2013,248.0,0.4497,315.19,124.0,0.6455,0.254,273.09,0.5593,0.7036,0.9205,1.3083,0.7949,0.5593,0.4065,139.0,0.252,185.0,6.0,0.3789,14.0,0.2902,0.2466,0.867,132.37,0.1231,0.4261,149.76,0.254,0.0614,0.2989,0.0754,0.0003,0.5877,0.0377,0.744,good,True,0.7608,0.7188,0.0287,0.0225
sampleimg/Square/square (934).jpg,Square,square,round,둥근형,False,0.6175,high,0.2733,False,square,0.3441,,,518.26,463.6,1.1179,345.1,463.6,367.08,0.7444,0.7918,367.08,0.7918,114.5,0.2209,200.0,0.3859,296.97,108.12,0.6406,0.2332,252.45,0.5445,0.6877,0.9401,1.367,0.7918,0.5445,0.4536,153.83,0.2968,193.84,0.0,0.4181,6.5,0.3203,0.2243,0.883,135.9,0.1065,0.4515,153.91,0.2332,0.041,0.6175,0.0262,0.0003,0.3441,0.0119,0.671,warning,True,0.8833,0.3525,0.014,0.0518
sampleimg/Square/square (626).jpg,Square,square,square,사각형,True,0.5448,high,0.2332,False,round,0.3116,,,127.02,106.0,1.1982,72.01,106.0,88.01,0.6793,0.8302,88.01,0.8302,25.5,0.2008,53.0,0.4173,66.03,26.02,0.6229,0.2455,59.01,0.5567,0.6705,0.8182,1.2203,0.8302,0.5567,0.4321,36.0,0.2834,49.04,1.0,0.4626,2.0,0.3071,0.2549,0.8021,131.2,0.1369,0.4173,149.42,0.2455,0.0377,0.3116,0.1305,0.0107,0.5448,0.0024,0.811,good,True,0.8425,0.7638,0.0189,0.0189
sampleimg/Square/square (152).jpg,Square,square,round,둥근형,False,0.5509,high,0.221,False,square,0.3298,,,701.23,604.1,1.1608,439.06,604.1,480.13,0.7268,0.7948,480.13,0.7948,144.5,0.2061,285.0,0.4064,396.01,149.0,0.6555,0.2467,329.12,0.5448,0.6855,0.9145,1.334,0.7948,0.5448,0.439,197.25,0.2813,234.55,0.0,0.3883,16.0,0.3126,0.2624,0.8642,134.76,0.1196,0.4335,150.63,0.2467,0.0199,0.5509,0.0962,0.0027,0.3298,0.0204,0.851,good,True,0.7792,0.9587,0.0265,0.0033
sampleimg/Square/square (630).jpg,Square,square,round,둥근형,False,0.7879,high,0.5928,False,square,0.1952,,,253.02,243.0,1.0412,175.0,243.0,190.0,0.7202,0.7819,190.0,0.7819,54.5,0.2154,108.0,0.4268,153.0,60.0,0.6296,0.2469,134.0,0.5515,0.7053,0.9211,1.306,0.7819,0.5515,0.4067,67.03,0.2649,76.03,1.0,0.3129,12.5,0.2964,0.3032,0.8683,134.55,0.1088,0.411,151.87,0.2469,0.0864,0.7879,0.0117,0.0,0.1952,0.0051,0.743,good,True,0.5717,1.0,0.0514,0.0
sampleimg/Square/square (680).jpg,Square,square,round,둥근형,False,0.4724,high,0.2107,False,oval,0.2617,,,205.41,176.14,1.1662,129.14,176.14,139.03,0.7332,0.7893,139.03,0.7893,47.5,0.2312,78.0,0.3797,108.04,42.01,0.6134,0.2385,95.01,0.5394,0.6833,0.9288,1.3593,0.7893,0.5394,0.5,61.01,0.297,73.17,7.07,0.4154,12.0,0.3168,0.2328,0.8695,141.15,0.1123,0.4041,144.29,0.2385,0.1476,0.4724,0.2617,0.0302,0.1557,0.08,0.5745,warning,True,0.4325,0.7875,0.0681,0.017
sampleimg/Square/square (687).jpg,Square,square,square,사각형,True,0.8976,high,0.8047,False,round,0.0929,,,68.01,59.0,1.1527,44.01,59.0,48.0,0.746,0.8136,48.0,0.8136,14.0,0.2059,27.0,0.397,39.0,14.04,0.661,0.2379,33.02,0.5596,0.6878,0.9169,1.3331,0.8136,0.5596,0.424,20.02,0.2945,21.0,0.0,0.3559,5.5,0.3088,0.3038,0.8815,132.44,0.1356,0.4117,146.31,0.2379,0.1525,0.0929,0.007,0.0002,0.8976,0.0023,0.534,warning,True,0.2233,1.0,0.0932,0.0
sampleimg/Square/square (770).jpg,Square,square,square,사각형,True,0.3868,medium,0.0658,False,oval,0.321,,,158.2,130.14,1.2156,99.13,130.14,103.08,0.7617,0.7921,103.08,0.7921,36.0,0.2276,63.0,0.3982,88.02,34.01,0.6764,0.2614,72.06,0.5537,0.6991,0.9617,1.3756,0.7921,0.5537,0.4996,45.04,0.2847,56.22,0.0,0.432,3.0,0.304,0.2241,0.8845,138.69,0.1199,0.4298,146.31,0.2614,0.0768,0.0305,0.321,0.1116,0.3868,0.1501,0.8075,good,True,0.8075,0.8075,0.0231,0.0154
sampleimg/Square/square (681).jpg,Square,square,square,사각형,True,0.5837,high,0.3623,False,round,0.2214,,,107.0,93.01,1.1505,70.0,93.01,74.0,0.7526,0.7957,74.0,0.7957,24.0,0.2243,44.0,0.4112,59.01,20.0,0.6345,0.215,52.01,0.5592,0.7028,0.9459,1.3459,0.7957,0.5592,0.4615,30.0,0.2804,37.0,6.0,0.3978,0.5,0.3084,0.2424,0.8817,137.01,0.1218,0.4019,147.03,0.215,0.0108,0.2214,0.1094,0.0039,0.5837,0.0817,0.919,good,True,0.955,0.865,0.0054,0.0108
sampleimg/Square/square (305).jpg,Square,square,square,사각형,True,0.7068,high,0.5855,False,round,0.1213,,,383.89,329.81,1.164,237.39,329.81,267.3,0.7198,0.8105,267.3,0.8105,89.5,0.2331,157.0,0.409,206.65,82.61,0.6266,0.2505,189.4,0.5743,0.7086,0.8881,1.2534,0.8105,0.5743,0.4725,111.45,0.2903,118.71,0.0,0.3599,27.0,0.3157,0.2896,0.8574,131.81,0.1564,0.3178,142.41,0.2505,0.2244,0.1213,0.0985,0.0229,0.7068,0.0504,0.1905,low,False,0.3175,0.0,0.0819,0.1001
sampleimg/Square/square (921).jpg,Square,square,square,사각형,True,0.6435,high,0.3315,False,round,0.3119,,,111.29,99.25,1.1213,72.11,99.25,80.16,0.7266,0.8076,80.16,0.8076,24.5,0.2201,45.0,0.4044,66.19,26.08,0.6669,0.2627,55.08,0.555,0.6872,0.8996,1.3092,0.8076,0.555,0.4448,31.06,0.2791,41.05,5.0,0.4136,1.5,0.306,0.1684,0.868,133.27,0.135,0.3684,145.98,0.2627,0.0705,0.3119,0.0289,0.0004,0.6435,0.0153,0.6725,warning,True,0.8742,0.37,0.0151,0.0504
sampleimg/Square/square (241).jpg,Square,square,oval,계란형 또는 일반형,False,0.3269,medium,0.0656,False,heart,0.2613,,,287.03,245.0,1.1715,187.01,245.0,189.01,0.7633,0.7715,189.01,0.7715,65.0,0.2265,106.0,0.3693,164.01,59.0,0.6694,0.2408,129.02,0.5266,0.6826,0.9894,1.4495,0.7715,0.5266,0.5038,87.02,0.3032,93.01,0.0,0.3796,15.5,0.324,0.2343,0.9021,137.02,0.1197,0.4041,148.14,0.2408,0.1102,0.2212,0.3269,0.0202,0.1704,0.2613,0.6425,warning,True,0.4725,0.8975,0.0633,0.0082
sampleimg/Square/square (738).jpg,Square,square,square,사각형,True,0.5806,high,0.2748,False,round,0.3058,,,192.44,162.52,1.1841,115.43,162.52,133.24,0.7103,0.8198,133.24,0.8198,36.0,0.1871,91.0,0.4729,101.32,40.11,0.6234,0.2468,91.14,0.5608,0.684,0.8664,1.2666,0.8198,0.5608,0.395,46.01,0.2391,79.1,12.04,0.4867,11.0,0.281,0.2194,0.8462,131.74,0.1162,0.4885,152.7,0.2468,0.1477,0.3058,0.076,0.0014,0.5806,0.0362,0.4155,warning,True,0.4358,0.385,0.0677,0.0492
sampleimg/Square/square (974).jpg,Square,square,square,사각형,True,0.6008,high,0.2423,False,round,0.3585,,,1472.4,1282.73,1.1479,915.5,1282.73,1046.46,0.7137,0.8158,1046.46,0.8158,288.5,0.1959,676.0,0.4591,835.02,336.52,0.651,0.2624,742.19,0.5786,0.7092,0.8749,1.2335,0.8158,0.5786,0.3887,377.7,0.2565,425.61,12.0,0.3318,29.0,0.3011,0.304,0.8459,130.99,0.1373,0.4021,147.17,0.2624,0.0811,0.3585,0.0313,0.0005,0.6008,0.0089,0.61,warning,True,0.8117,0.3075,0.0226,0.0554
sampleimg/Square/square (940).jpg,Square,square,long,긴형,False,0.4763,high,0.2269,False,heart,0.2494,,,724.0,579.0,1.2504,431.01,579.0,464.11,0.7444,0.8016,464.11,0.8016,163.0,0.2251,303.0,0.4185,387.0,155.05,0.6684,0.2678,325.22,0.5617,0.7007,0.9287,1.3253,0.8016,0.5617,0.5012,200.25,0.2766,244.03,0.0,0.4215,47.5,0.3039,0.3285,0.8826,139.87,0.13,0.4088,140.8,0.2678,0.1295,0.0191,0.1562,0.4763,0.099,0.2494,0.5815,warning,True,0.3167,0.9788,0.082,0.0017
sampleimg/Square/square (230).jpg,Square,square,square,사각형,True,0.48,high,0.2577,False,oval,0.2223,,,342.01,284.0,1.2042,217.01,284.0,221.0,0.7641,0.7782,221.0,0.7782,70.5,0.2061,133.0,0.3889,185.01,69.03,0.6514,0.2431,153.0,0.5387,0.6923,0.9819,1.4184,0.7782,0.5387,0.4608,99.05,0.2896,98.0,11.0,0.3451,14.0,0.3188,0.2601,0.9014,135.55,0.126,0.421,149.32,0.2431,0.0775,0.1676,0.2223,0.0264,0.48,0.1038,0.7185,good,True,0.5892,0.9125,0.0493,0.007
sampleimg/Square/square (522).jpg,Square,square,round,둥근형,False,0.361,low,0.0047,True,square,0.3563,,,478.41,406.39,1.1772,291.87,406.39,322.69,0.7182,0.794,322.69,0.794,99.5,0.208,193.0,0.4034,249.69,94.05,0.6144,0.2314,222.09,0.5465,0.6882,0.9045,1.3142,0.794,0.5465,0.448,135.62,0.2835,158.91,0.0,0.391,5.0,0.3112,0.3136,0.8568,134.54,0.1421,0.3721,143.01,0.2314,0.0886,0.361,0.2337,0.0161,0.3563,0.0329,0.5815,warning,True,0.8975,0.1075,0.0123,0.0714
sampleimg/Square/square (391).jpg,Square,square,square,사각형,True,0.4777,low,0.0132,True,round,0.4646,,,195.04,178.14,1.0949,129.06,178.14,143.13,0.7245,0.8035,143.13,0.8035,42.0,0.2153,88.0,0.4512,115.11,46.04,0.6462,0.2585,101.08,0.5674,0.7062,0.9017,1.2768,0.8035,0.5674,0.4155,50.04,0.2566,59.01,5.0,0.3313,5.0,0.2924,0.211,0.8595,133.52,0.1127,0.4358,152.21,0.2585,0.0337,0.4646,0.0322,0.0001,0.4777,0.0254,0.719,good,True,0.7658,0.6487,0.0281,0.0281
sampleimg/Square/square (236).jpg,Square,square,long,긴형,False,0.3397,medium,0.0732,False,oval,0.2665,,,717.23,605.79,1.184,442.89,605.79,490.33,0.7311,0.8094,490.33,0.8094,191.0,0.2663,257.0,0.3583,415.17,153.08,0.6853,0.2527,335.1,0.5532,0.6834,0.9032,1.3217,0.8094,0.5532,0.57,224.01,0.3123,274.15,1.41,0.4525,42.5,0.3251,0.2619,0.8599,138.43,0.1366,0.3304,142.32,0.2527,0.1469,0.0506,0.2665,0.3397,0.1682,0.175,0.55,warning,True,0.415,0.7525,0.0702,0.0198
sampleimg/Square/square (153).jpg,Square,square,square,사각형,True,0.7944,high,0.7152,False,round,0.0792,,,906.27,753.0,1.2035,549.03,753.0,629.06,0.7291,0.8354,629.06,0.8354,216.5,0.2389,356.0,0.3928,504.05,196.12,0.6694,0.2605,433.07,0.5751,0.6884,0.8728,1.2678,0.8354,0.5751,0.4999,263.07,0.2903,328.01,3.16,0.4356,52.5,0.3112,0.2355,0.8566,139.13,0.1301,0.3884,141.91,0.2605,0.1235,0.0792,0.0463,0.058,0.7944,0.0221,0.605,warning,True,0.4192,0.8838,0.0697,0.0093
sampleimg/Square/square (61).jpg,Square,square,square,사각형,True,0.78,high,0.6451,False,round,0.1348,,,957.96,811.16,1.181,600.62,811.16,656.3,0.7404,0.8091,656.3,0.8091,200.5,0.2093,399.0,0.4165,526.43,205.29,0.649,0.2531,457.44,0.5639,0.697,0.9152,1.313,0.8091,0.5639,0.4383,263.21,0.2748,324.21,1.0,0.3997,64.5,0.3023,0.2483,0.8781,136.34,0.1427,0.3821,139.53,0.2531,0.0752,0.1348,0.0505,0.0054,0.78,0.0293,0.2325,low,False,0.3375,0.075,0.0795,0.074
sampleimg/Square/square (223).jpg,Square,square,square,사각형,True,0.48,medium,0.1323,False,round,0.3476,,,332.01,288.0,1.1528,203.01,288.0,232.05,0.7049,0.8057,232.05,0.8057,67.5,0.2033,149.0,0.4488,183.0,74.0,0.6354,0.2569,160.08,0.5558,0.6898,0.8748,1.2682,0.8057,0.5558,0.4217,82.22,0.2476,138.01,29.02,0.4792,22.0,0.2803,0.1509,0.8472,134.97,0.1221,0.4337,146.06,0.2569,0.1111,0.3476,0.1294,0.0024,0.48,0.0406,0.618,warning,True,0.3633,1.0,0.0764,0.0
sampleimg/Square/square (7).jpg,Square,square,oval,계란형 또는 일반형,False,0.4253,high,0.2281,False,heart,0.1971,,,1226.32,1029.82,1.1908,734.27,1029.82,817.59,0.713,0.7939,817.59,0.7939,277.5,0.2263,517.0,0.4216,653.88,259.49,0.635,0.252,570.27,0.5538,0.6975,0.8981,1.2876,0.7939,0.5538,0.4866,343.4,0.28,428.01,46.04,0.4156,92.5,0.3079,0.2853,0.851,133.05,0.1278,0.4208,151.75,0.252,0.1194,0.1157,0.4253,0.103,0.1589,0.1971,0.386,low,False,0.2517,0.5875,0.0898,0.033
sampleimg/Square/square (12).jpg,Square,square,round,둥근형,False,0.867,high,0.7391,False,square,0.1278,,,324.62,301.66,1.0761,216.52,301.66,237.41,0.7178,0.787,237.41,0.787,55.0,0.1694,156.0,0.4806,191.38,74.06,0.6344,0.2455,171.24,0.5676,0.7213,0.912,1.2644,0.787,0.5676,0.3212,80.02,0.2465,99.25,1.0,0.329,14.5,0.2991,0.2358,0.8639,129.45,0.1192,0.4436,153.43,0.2455,0.1094,0.867,0.0039,0.0,0.1278,0.0014,0.5605,warning,True,0.5992,0.5025,0.0481,0.0398
sampleimg/Square/square (768).jpg,Square,square,square,사각형,True,0.6538,high,0.5416,False,heart,0.1122,,,379.12,322.22,1.1766,241.1,322.22,258.77,0.7482,0.8031,258.77,0.8031,89.0,0.2348,146.0,0.3851,214.93,83.29,0.667,0.2585,179.47,0.557,0.6935,0.9317,1.3434,0.8031,0.557,0.4959,113.28,0.2988,138.13,0.0,0.4287,8.5,0.3179,0.1939,0.8854,134.46,0.1433,0.3561,142.71,0.2585,0.1024,0.1013,0.1078,0.0249,0.6538,0.1122,0.5575,warning,True,0.78,0.2238,0.0264,0.0621
sampleimg/Square/square (625).jpg,Square,square,round,둥근형,False,0.5798,high,0.2164,False,square,0.3634,,,204.01,176.0,1.1591,126.02,176.0,141.0,0.716,0.8011,141.0,0.8011,40.0,0.1961,81.0,0.397,112.0,43.01,0.6364,0.2444,95.0,0.5398,0.6738,0.8937,1.3265,0.8011,0.5398,0.4211,58.0,0.2843,72.03,1.0,0.4092,3.0,0.3137,0.25,0.8523,132.71,0.1271,0.4314,149.9,0.2444,0.0341,0.5798,0.0525,0.0008,0.3634,0.0035,0.915,good,True,0.8583,1.0,0.017,0.0
sampleimg/Square/square (229).jpg,Square,square,long,긴형,False,0.3396,medium,0.0911,False,square,0.2485,,,151.91,125.3,1.2124,89.11,125.3,101.12,0.7111,0.807,101.12,0.807,34.5,0.2271,65.0,0.4279,78.92,28.44,0.6298,0.227,71.57,0.5712,0.7078,0.8812,1.2451,0.807,0.5712,0.4821,41.3,0.2719,50.49,8.06,0.4029,4.0,0.2998,0.2201,0.8568,136.2,0.1562,0.3357,138.81,0.227,0.1437,0.0393,0.2011,0.3396,0.2485,0.1715,0.4405,warning,True,0.7342,0.0,0.0319,0.0958
sampleimg/Square/square (875).jpg,Square,square,square,사각형,True,0.6782,high,0.4739,False,round,0.2042,,,200.02,166.01,1.2049,124.04,166.01,133.0,0.7472,0.8012,133.0,0.8012,38.5,0.1925,82.0,0.41,110.0,41.01,0.6626,0.247,91.01,0.5482,0.6842,0.9326,1.363,0.8012,0.5482,0.4231,56.01,0.28,67.03,1.0,0.4038,5.0,0.315,0.2717,0.8736,131.68,0.1309,0.435,150.52,0.247,0.0482,0.2042,0.0967,0.0041,0.6782,0.0168,0.8195,good,True,0.7492,0.925,0.0301,0.006
sampleimg/Square/square (406).jpg,Square,square,square,사각형,True,0.5717,high,0.1533,False,round,0.4184,,,619.86,561.57,1.1038,411.33,561.57,447.15,0.7325,0.7962,447.15,0.7962,109.0,0.1758,276.0,0.4453,362.73,143.09,0.6459,0.2548,309.65,0.5514,0.6925,0.9199,1.3284,0.7962,0.5514,0.352,154.12,0.2486,193.58,0.0,0.3447,28.0,0.2909,0.2401,0.8734,130.12,0.1233,0.4291,151.58,0.2548,0.1211,0.4184,0.0079,0.0,0.5717,0.002,0.5455,warning,True,0.5842,0.4875,0.0499,0.041
sampleimg/Square/square (59).jpg,Square,square,square,사각형,True,0.5915,high,0.2061,False,round,0.3854,,,214.58,195.24,1.099,140.04,195.24,158.15,0.7172,0.81,158.15,0.81,47.5,0.2214,86.0,0.4008,124.9,50.09,0.6397,0.2566,108.9,0.5578,0.6886,0.8855,1.2859,0.81,0.5578,0.4362,60.53,0.2821,75.54,0.0,0.3869,6.0,0.3006,0.3068,0.8558,135.8,0.1338,0.3495,141.24,0.2566,0.0205,0.3854,0.0192,0.0001,0.5915,0.0038,0.4625,warning,True,0.7442,0.04,0.0307,0.0768
sampleimg/Square/square (66).jpg,Square,square,heart,하트형,False,0.3078,low,0.0369,True,oval,0.2709,,,309.01,274.33,1.1264,198.91,274.33,218.22,0.7251,0.7954,218.22,0.7954,73.5,0.2379,136.0,0.4401,172.84,63.2,0.63,0.2304,152.84,0.5571,0.7004,0.9115,1.3014,0.7954,0.5571,0.4809,80.4,0.2602,113.16,4.0,0.4125,8.5,0.286,0.2337,0.8571,136.15,0.1062,0.4466,152.28,0.2304,0.0036,0.1579,0.2709,0.0045,0.2589,0.3078,0.535,warning,True,0.7417,0.225,0.031,0.062
sampleimg/Square/square (462).jpg,Square,square,round,둥근형,False,0.4309,medium,0.1276,False,square,0.3033,,,151.03,129.0,1.1708,93.01,129.0,101.0,0.721,0.783,101.0,0.783,29.5,0.1953,64.0,0.4238,82.0,31.0,0.6357,0.2403,70.01,0.5427,0.6931,0.9208,1.3285,0.783,0.5427,0.4214,41.01,0.2716,40.01,1.0,0.3102,8.5,0.3046,0.2329,0.8605,133.23,0.1243,0.437,151.76,0.2403,0.1163,0.4309,0.2273,0.0052,0.3033,0.0333,0.6705,warning,True,0.4508,1.0,0.0659,0.0
sampleimg/Square/square (408).jpg,Square,square,square,사각형,True,0.6757,high,0.3917,False,round,0.2839,,,206.02,184.01,1.1196,134.03,184.01,148.0,0.7284,0.8043,148.0,0.8043,43.5,0.2111,87.0,0.4223,119.0,48.01,0.6467,0.2609,102.0,0.5543,0.6892,0.9056,1.3141,0.8043,0.5543,0.4265,55.01,0.267,69.01,0.0,0.375,13.0,0.2961,0.2317,0.8697,132.55,0.1205,0.4174,151.49,0.2609,0.1304,0.2839,0.0255,0.0002,0.6757,0.0148,0.647,warning,True,0.4117,1.0,0.0706,0.0
sampleimg/Square/square (298).jpg,Square,square,round,둥근형,False,0.5998,high,0.2563,False,square,0.3435,,,205.88,185.53,1.1097,140.36,185.53,143.35,0.7565,0.7727,143.35,0.7727,43.0,0.2089,79.0,0.3837,123.41,43.1,0.6652,0.2323,100.24,0.5403,0.6993,0.9791,1.4001,0.7727,0.5403,0.429,61.13,0.2969,68.26,1.0,0.3679,3.5,0.3215,0.3012,0.8921,134.95,0.1247,0.3837,145.94,0.2323,0.0808,0.5998,0.048,0.0002,0.3435,0.0086,0.636,warning,True,0.8425,0.3262,0.0189,0.0539
sampleimg/Square/square (486).jpg,Square,square,square,사각형,True,0.4564,low,0.005,True,round,0.4514,,,165.25,146.17,1.1305,107.17,146.17,116.11,0.7332,0.7943,116.11,0.7943,33.5,0.2027,70.0,0.4236,95.19,36.06,0.6512,0.2467,79.06,0.5409,0.6809,0.923,1.3556,0.7943,0.5409,0.4237,43.01,0.2603,60.07,5.0,0.411,5.0,0.2907,0.2525,0.8698,134.61,0.1128,0.4539,151.46,0.2467,0.0821,0.4514,0.0679,0.0003,0.4564,0.0241,0.624,warning,True,0.715,0.4875,0.0342,0.041
sampleimg/Square/square (634).jpg,Square,square,square,사각형,True,0.7296,high,0.5381,False,round,0.1916,,,178.1,151.08,1.1788,109.07,151.08,123.07,0.7219,0.8146,123.07,0.8146,40.0,0.2246,70.0,0.393,97.13,34.01,0.6429,0.2251,86.02,0.5694,0.699,0.8863,1.268,0.8146,0.5694,0.465,52.01,0.292,62.03,1.0,0.4106,3.5,0.3202,0.2529,0.8545,134.94,0.1359,0.3818,145.89,0.2251,0.0596,0.1916,0.0539,0.0159,0.7296,0.009,0.7185,good,True,0.8067,0.5863,0.0232,0.0331
sampleimg/Square/square (148).jpg,Square,square,square,사각형,True,0.7361,high,0.508,False,round,0.228,,,191.01,173.0,1.1041,135.0,173.0,136.0,0.7803,0.7861,136.0,0.7861,44.5,0.233,71.0,0.3717,114.0,42.0,0.659,0.2428,95.02,0.5492,0.6987,0.9926,1.4207,0.7861,0.5492,0.4683,56.01,0.2932,60.01,0.0,0.3469,3.5,0.3141,0.2664,0.9191,139.27,0.1111,0.3926,145.71,0.2428,0.0289,0.228,0.015,0.0002,0.7361,0.0207,0.87,good,True,0.8317,0.9275,0.0202,0.0058
sampleimg/Square/square (224).jpg,Square,square,square,사각형,True,0.5569,high,0.3088,False,round,0.2481,,,575.02,483.01,1.1905,348.01,483.01,387.0,0.7205,0.8012,387.0,0.8012,116.0,0.2017,243.0,0.4226,317.03,128.14,0.6564,0.2653,268.0,0.5549,0.6925,0.8993,1.2985,0.8012,0.5549,0.4328,154.0,0.2678,196.09,1.0,0.406,6.5,0.3009,0.2243,0.8551,134.61,0.1257,0.4348,148.32,0.2653,0.0269,0.2481,0.1596,0.0122,0.5569,0.0231,0.891,good,True,0.8875,0.8962,0.0135,0.0083
sampleimg/Square/square (511).jpg,Square,square,round,둥근형,False,0.3938,low,0.0294,True,square,0.3644,,,159.2,137.18,1.1605,96.13,137.18,112.22,0.7008,0.818,112.22,0.818,34.5,0.2167,71.0,0.446,86.05,35.06,0.6273,0.2556,77.1,0.5621,0.6871,0.8566,1.2468,0.818,0.5621,0.4474,41.05,0.2578,67.19,12.04,0.4898,1.5,0.2892,0.182,0.8395,135.59,0.1265,0.402,144.36,0.2556,0.0073,0.3938,0.1517,0.0076,0.3644,0.0824,0.836,good,True,0.9092,0.7263,0.0109,0.0219
sampleimg/Square/square (155).jpg,Square,square,square,사각형,True,0.5659,high,0.3447,False,round,0.2212,,,176.1,145.12,1.2135,106.04,145.12,117.15,0.7307,0.8073,117.15,0.8073,36.0,0.2044,73.0,0.4145,88.14,30.15,0.6074,0.2078,81.15,0.5592,0.6927,0.9052,1.3067,0.8073,0.5592,0.4436,50.16,0.2848,53.15,0.0,0.3662,10.5,0.3125,0.2612,0.8685,135.49,0.1417,0.4032,143.13,0.2078,0.0896,0.2212,0.1258,0.0409,0.5659,0.0462,0.4655,warning,True,0.3967,0.5687,0.0724,0.0345
sampleimg/Square/square (8).jpg,Square,square,square,사각형,True,0.442,medium,0.1374,False,oval,0.3046,,,148.49,124.49,1.1928,88.36,124.49,98.33,0.7098,0.7898,98.33,0.7898,28.0,0.1886,64.0,0.431,79.4,30.07,0.6379,0.2415,68.18,0.5477,0.6934,0.8987,1.296,0.7898,0.5477,0.4107,39.01,0.2627,47.17,5.1,0.3789,5.0,0.2966,0.2811,0.8473,131.75,0.1395,0.4041,147.38,0.2415,0.0964,0.222,0.3046,0.0118,0.442,0.0196,0.4775,warning,True,0.665,0.1963,0.0402,0.0643
sampleimg/Square/square (2).jpg,Square,square,square,사각형,True,0.5393,high,0.358,False,round,0.1813,,,235.48,190.26,1.2376,132.31,190.26,155.16,0.6954,0.8155,155.16,0.8155,46.5,0.1975,99.0,0.4204,113.16,41.11,0.5948,0.2161,107.04,0.5626,0.6899,0.8527,1.236,0.8155,0.5626,0.4344,64.01,0.2718,63.0,0.0,0.3311,13.0,0.306,0.2458,0.8321,133.79,0.1315,0.4459,149.15,0.2161,0.1472,0.1813,0.1524,0.1193,0.5393,0.0076,0.501,warning,True,0.4308,0.6062,0.0683,0.0315
sampleimg/Square/square (902).jpg,Square,square,square,사각형,True,0.5334,high,0.3801,False,oval,0.1534,,,263.76,220.58,1.1957,163.37,220.58,176.41,0.7406,0.7997,176.41,0.7997,58.0,0.2199,106.0,0.4019,143.35,54.08,0.6499,0.2452,122.33,0.5546,0.6935,0.9261,1.3355,0.7997,0.5546,0.4741,76.11,0.2885,92.35,0.0,0.4187,2.0,0.3115,0.2099,0.8818,135.36,0.1381,0.3829,143.34,0.2452,0.0544,0.1459,0.1534,0.0427,0.5334,0.1246,0.728,good,True,0.9242,0.4337,0.0091,0.0453
sampleimg/Square/square (517).jpg,Square,square,square,사각형,True,0.8532,high,0.7674,False,round,0.0858,,,190.76,159.71,1.1944,114.86,159.71,129.31,0.7192,0.8097,129.31,0.8097,37.5,0.1966,83.0,0.4351,103.39,43.05,0.6474,0.2695,91.2,0.571,0.7052,0.8882,1.2594,0.8097,0.571,0.4112,51.0,0.2674,63.07,9.0,0.3949,18.5,0.3045,0.2149,0.8567,129.25,0.1462,0.3932,150.09,0.2695,0.2317,0.0858,0.0456,0.0054,0.8532,0.0099,0.139,low,False,0.035,0.295,0.1158,0.0564
